Citra,LuasInti,KelilingInti,SolidityInti,GranularityInti,CircularityInti,RerataRInti,RerataGInti,RerataBInti,EntropiInti,EnergiInti,KontrasInti,HomogenitasInti,LuasSitoplasma,KelilingSitoplasma,SoliditySitoplasma,GranularitySitoplasma,CircularitySitoplasma,RerataRSitoplasma,RerataGSitoplasma,RerataBSitoplasma,EntropiSitoplasma,EnergiSitoplasma,KontrasSitoplasma,HomogenitasSitoplasma,LuasNormalInti,KelilingNormalInti,Eccentricity,LIperLP ,KIperKP
Limfosit,79996,3054,0.327491,103.826675,0.10778,101.463539,4.652521,53.76339,1.474115,0.259114,66.582672,0.790329,86777,3744,0.320183,40.13287,0.077793,8.330648,5.40937,7.026741,0.211903,0.910206,190.251404,0.968276,0.490298,1.887515,0.746147,0.921857,0.815705
Limfosit,95702,3387,0.323756,101.897797,0.104834,71.343124,2.253619,46.79657,1.060413,0.447309,48.029469,0.856859,133804,10275,0.275775,71.950874,0.015926,27.679285,20.267046,25.067019,0.556452,0.744881,337.862152,0.923991,0.329965,1.570965,0.960516,0.71524,0.329635
Limfosit,101328,3573,0.323157,108.798859,0.099741,93.597931,3.383808,57.825123,1.314007,0.327951,47.992882,0.818905,133680,6405,0.315885,73.871094,0.040949,29.095438,19.939898,24.824875,0.609892,0.737803,288.210266,0.916356,0.426206,1.83043,0.739196,0.757989,0.557845
Limfosit,79189,3072,0.326873,103.604332,0.105447,113.466278,7.152153,63.267792,1.674835,0.202981,89.771004,0.749189,87293,3783,0.320635,47.188801,0.076651,11.391934,7.842241,9.99966,0.28684,0.880619,260.585632,0.956413,0.548074,2.013106,0.756449,0.907163,0.812054
Limfosit,93164,3747,0.326071,103.231735,0.083386,86.349419,3.60641,55.546795,1.309893,0.341944,58.087536,0.818372,142076,6345,0.316823,87.934433,0.044347,45.647697,32.687183,41.431126,0.845451,0.604356,305.51004,0.883807,0.413823,1.974183,0.61752,0.655734,0.590544
Limfosit,99524,3639,0.32791,107.145844,0.094444,87.16848,3.597754,57.910576,1.271708,0.359215,56.285076,0.827857,151170,8340,0.315381,87.441467,0.027311,44.197273,31.368649,40.010799,0.802798,0.619517,336.425964,0.889152,0.399348,1.8195,0.76416,0.658358,0.436331
Limfosit,94248,6807,0.300384,93.332886,0.025561,56.974766,1.421945,33.930763,0.931306,0.525353,41.718338,0.875403,178944,11892,0.30463,89.347672,0.015901,50.615292,30.517752,40.618786,0.990308,0.560192,273.804382,0.862642,0.27269,2.894133,0.636538,0.52669,0.572402
Limfosit,85692,3102,0.328783,103.295204,0.111909,124.696007,6.180634,75.946419,1.766843,0.163247,90.738655,0.731353,92313,3939,0.321358,43.478241,0.074765,9.498499,6.280934,8.358688,0.240578,0.899654,264.931946,0.962177,0.595547,2.043478,0.762869,0.928277,0.78751
Limfosit,91129,4014,0.32813,108.130615,0.071074,87.913429,2.969306,53.675343,1.239751,0.359847,56.914215,0.843194,153173,7602,0.302211,100.703568,0.033307,61.286396,41.112091,50.948063,1.039418,0.522987,305.131073,0.852647,0.399017,2.079793,0.531382,0.594942,0.528019
Limfosit,125628,3912,0.321367,108.887886,0.103157,105.882294,2.918017,67.254173,1.467132,0.262236,53.680611,0.799192,178878,4674,0.32743,89.903824,0.102894,45.737217,26.765486,37.36845,0.804386,0.623144,192.955597,0.887373,0.487176,1.923304,0.716132,0.702311,0.83697
Limfosit,74919,2919,0.327309,106.832237,0.110493,103.348488,4.065245,59.973206,1.473965,0.263763,69.427299,0.803486,105804,5517,0.320179,88.159843,0.043682,43.848511,29.645329,38.216637,0.788845,0.630073,337.929901,0.888728,0.485123,1.85687,0.828047,0.708092,0.529092
Limfosit,145967,4104,0.32551,99.089478,0.108906,141.701538,2.940029,83.533058,1.738187,0.110277,69.699409,0.756672,158350,4173,0.32918,50.036907,0.11427,12.259295,7.271829,10.098667,0.285785,0.880844,198.647995,0.960116,0.673627,2.204082,0.783473,0.9218,0.983465
Limfosit,45714,2439,0.319696,98.480949,0.096569,88.483589,1.665968,42.848503,1.294693,0.298145,43.922306,0.829619,55997,2349,0.327744,65.846016,0.127529,21.942572,9.847465,16.213314,0.507844,0.795827,214.268967,0.919965,0.451853,1.914443,0.73584,0.816365,1.038314
Limfosit,80413,2877,0.32543,107.233673,0.122083,131.763855,2.902834,71.212608,1.687189,0.15772,78.275581,0.771816,89022,3051,0.327741,54.197433,0.120177,14.050931,8.607998,12.041397,0.338233,0.864697,276.922333,0.944463,0.603167,1.967852,0.720147,0.903294,0.94297
Limfosit,131481,4185,0.313471,102.019966,0.094337,106.171608,2.178905,57.108837,1.515746,0.227443,52.204144,0.814848,156282,4908,0.32236,65.054634,0.081529,21.442301,11.498186,16.873392,0.4545,0.804504,175.297974,0.937694,0.5229,2.086241,0.704135,0.841306,0.85269
Limfosit,104390,3735,0.320825,110.344002,0.094035,121.524551,1.426167,68.344315,1.539472,0.202693,45.085762,0.794066,131975,4629,0.31802,80.001572,0.077398,32.900082,16.927731,25.258427,0.660721,0.721507,236.975983,0.906242,0.549433,2.141629,0.780201,0.790983,0.80687
Limfosit,65138,2616,0.32207,99.830276,0.11961,69.059227,1.279265,41.761086,0.978827,0.454576,35.091503,0.8846,81111,3828,0.299715,59.969021,0.069558,17.604843,9.609876,13.301641,0.386113,0.839908,168.834457,0.943371,0.324562,1.459821,0.72472,0.803072,0.683386
Limfosit,105297,3426,0.324825,96.914024,0.112733,88.67411,2.185935,45.196827,1.312288,0.292827,34.627338,0.82794,116956,3540,0.327256,45.692528,0.117281,10.541337,5.068345,7.856743,0.264285,0.894098,125.096588,0.961625,0.458928,1.7881,0.843853,0.900313,0.967797
Limfosit,153883,6363,0.316964,104.017174,0.047761,63.089169,1.756455,44.036003,0.865457,0.532594,34.630428,0.897481,316206,11202,0.312537,107.864532,0.031666,67.880585,39.444836,55.981159,1.052922,0.507484,198.285477,0.85545,0.269192,2.098615,0.656578,0.486654,0.568024
Limfosit,96474,3204,0.326087,114.38797,0.118096,93.826759,2.610218,67.901688,1.188944,0.356075,48.855911,0.844528,144869,11100,0.303171,93.907944,0.014775,47.151031,31.913401,41.344467,0.808893,0.624678,482.416016,0.887642,0.402649,1.636364,0.688229,0.66594,0.288649
Limfosit,115382,3912,0.326533,112.191246,0.094744,82.625015,4.324419,56.704292,1.156568,0.418198,52.131927,0.850296,187010,8571,0.317692,96.939667,0.03199,51.161884,34.800659,43.785503,0.834723,0.603391,290.985992,0.887096,0.352133,1.708297,0.725565,0.616983,0.456423
Limfosit,87458,3156,0.328174,115.484619,0.110341,110.050377,3.838383,58.284767,1.432315,0.272904,64.790901,0.818214,108400,4005,0.324744,74.815804,0.084925,26.767923,16.71612,21.584541,0.515648,0.77684,252.092041,0.927763,0.476701,1.839161,0.805639,0.806808,0.788015
Limfosit,104556,3201,0.329825,109.966461,0.128229,78.464905,2.069268,50.505138,1.033928,0.437846,45.971592,0.878474,177993,8448,0.308399,99.84211,0.03134,55.558437,39.602333,48.622356,0.850964,0.575729,263.991669,0.893748,0.337893,1.384516,0.888623,0.587416,0.378906
Limfosit,132788,3909,0.327239,113.870804,0.109204,105.180328,4.313539,71.103104,1.373303,0.290206,58.335934,0.826257,189123,6213,0.318354,92.033882,0.061567,45.270035,30.318359,38.935894,0.749412,0.640628,223.761673,0.904317,0.461454,1.783303,0.741002,0.702125,0.629165
Limfosit,84377,2886,0.330113,111.953087,0.127304,112.209084,3.727352,69.380432,1.4906,0.247359,69.526802,0.811185,109240,4260,0.323467,79.730629,0.075644,33.177509,21.174503,26.402311,0.619677,0.717228,265.764191,0.91231,0.502187,1.759756,0.776591,0.7724,0.677465
Limfosit,94391,3123,0.32938,113.179604,0.121618,91.321793,2.326117,61.088802,1.212516,0.364895,55.654232,0.850473,138041,5964,0.320224,90.144585,0.048769,42.561592,27.491659,35.358517,0.731546,0.659919,290.870087,0.89735,0.394875,1.596626,0.718667,0.68379,0.523642
Limfosit,152289,4386,0.32474,116.102585,0.099481,137.759659,11.944335,100.653915,1.854411,0.171084,104.42691,0.725547,190605,7068,0.3242,81.989555,0.047946,33.963242,25.098309,30.224714,0.594706,0.718207,352.128876,0.921033,0.585646,2.15,0.716802,0.798977,0.620543
Limfosit,96092,3234,0.326687,115.607742,0.115456,101.974266,6.192327,68.756226,1.43348,0.313726,75.626747,0.79917,144645,5235,0.320351,96.641953,0.066325,51.475147,36.032784,43.322666,0.837638,0.598412,314.975891,0.887708,0.438272,1.72572,0.723339,0.66433,0.617765
Limfosit,159349,4074,0.328158,112.992622,0.120647,126.908798,4.688806,78.493614,1.600245,0.195694,71.675552,0.800011,174782,4566,0.324751,50.513241,0.10535,11.929228,7.899393,10.825769,0.266786,0.887762,207.238297,0.962394,0.558845,1.907303,0.816281,0.911701,0.892247
Limfosit,145241,4356,0.326618,116.643921,0.096189,125.480064,10.652408,96.493393,1.719611,0.213357,90.014305,0.737823,196596,6849,0.323004,90.959297,0.052666,43.974083,31.109322,38.378502,0.742776,0.648625,312.900452,0.900081,0.536911,2.080229,0.708666,0.738779,0.636005
Limfosit,88903,3042,0.328522,110.415237,0.120728,81.054886,3.769984,51.871445,1.143582,0.419862,64.106155,0.854072,140110,5310,0.32038,94.722771,0.062444,47.59108,32.250523,39.643318,0.767714,0.63035,251.40332,0.899242,0.350702,1.510427,0.567187,0.634523,0.572881
Limfosit,77876,2835,0.32798,114.798904,0.121761,124.341148,6.686407,67.914589,1.63168,0.210076,92.912247,0.780838,88375,3300,0.324438,58.02821,0.101979,16.195198,11.475885,14.007589,0.353409,0.850031,304.764771,0.944533,0.540738,1.867589,0.921595,0.881199,0.859091
Limfosit,68834,2829,0.327435,94.680946,0.10808,78.102478,1.464631,35.478573,1.1446,0.351161,27.186642,0.851817,94768,3276,0.32505,71.754364,0.110964,30.379625,16.387295,22.848421,0.675896,0.709352,159.957504,0.902107,0.407015,1.716626,0.774586,0.726342,0.863553
Limfosit,93092,3708,0.326697,99.559074,0.085083,75.684494,1.168143,48.287842,1.070457,0.398844,28.569202,0.870006,150287,7491,0.317272,88.955162,0.033655,47.975327,29.27989,39.475243,0.890157,0.59076,243.565674,0.875981,0.367694,1.833828,0.877755,0.619428,0.494994
Limfosit,118486,4014,0.320592,105.229271,0.092411,116.039993,4.518858,76.059235,1.622666,0.201917,66.794823,0.775758,146150,6420,0.306152,69.720802,0.044559,26.687859,16.442701,22.283787,0.559622,0.74866,280.683258,0.91918,0.55034,2.162715,0.612971,0.810715,0.625234
Limfosit,93091,3231,0.326388,99.526352,0.112058,71.863419,1.799313,41.272198,1.054715,0.429351,39.391636,0.872823,153094,5187,0.319133,87.998535,0.071505,46.812599,27.092676,36.715519,0.821995,0.599851,158.875,0.889799,0.343636,1.551873,0.677399,0.608064,0.622903
Limfosit,88418,3129,0.328954,101.378075,0.113485,65.960518,1.961433,44.775372,0.935184,0.492051,34.452415,0.891483,135891,6606,0.314353,81.444092,0.039131,35.5079,22.096079,28.240549,0.639011,0.699097,201.057281,0.916087,0.297792,1.424863,0.801252,0.650654,0.47366
Limfosit,95663,3345,0.326966,105.084877,0.107439,72.484009,3.025519,43.748837,1.046014,0.456792,50.875801,0.8732,150148,7014,0.316658,88.418152,0.038353,41.943005,26.895624,33.82645,0.702705,0.658807,235.831055,0.904405,0.322959,1.535813,0.672693,0.637125,0.476903
Limfosit,74073,2775,0.327528,110.794037,0.120877,103.952339,4.087315,54.43652,1.426657,0.280042,70.62426,0.81901,92525,3501,0.325736,72.571548,0.09486,26.350466,15.968916,20.366714,0.515336,0.770966,243.443085,0.926988,0.469423,1.745283,0.739949,0.800573,0.792631
Limfosit,77864,2880,0.325749,109.309525,0.117967,117.209801,6.947984,55.941196,1.606887,0.214896,85.149826,0.784655,83934,3312,0.31773,43.196423,0.096154,9.006362,5.611064,7.298771,0.215328,0.908871,227.170944,0.967314,0.536087,1.879896,0.848185,0.927681,0.869565
Limfosit,108366,3462,0.329743,112.0196,0.113618,91.780014,3.450873,62.082272,1.257206,0.356093,60.25304,0.833626,182538,6312,0.324166,101.822159,0.057574,62.63979,41.040588,52.774513,1.004691,0.518441,264.802338,0.863784,0.402429,1.66763,0.727884,0.593663,0.548479
Limfosit,80817,2955,0.324966,108.861839,0.116305,118.199249,3.280092,64.590324,1.520344,0.209561,70.904167,0.798758,96632,3678,0.315596,69.101364,0.089765,23.78244,13.775987,18.744585,0.493916,0.789052,274.389679,0.923944,0.54225,1.908915,0.671783,0.836338,0.803426
Limfosit,82371,2892,0.328909,109.333572,0.123762,121.275131,2.304028,65.044754,1.507304,0.200635,57.875542,0.799371,93002,3276,0.322977,57.298298,0.108897,15.868153,8.387292,12.698718,0.354546,0.853665,205.167923,0.945718,0.552974,1.873057,0.819865,0.885691,0.882784
Limfosit,80190,2835,0.32831,113.651649,0.125379,114.866699,2.473864,63.898216,1.482301,0.242866,59.084728,0.809872,100431,3861,0.324963,74.498505,0.08466,28.479324,16.330055,23.192987,0.557943,0.751792,230.633331,0.918519,0.506237,1.780779,0.864068,0.798459,0.734266
Limfosit,80416,2865,0.329251,108.991585,0.123113,79.477989,2.142906,46.082703,1.121343,0.42324,53.612865,0.864662,120991,4614,0.324069,88.586342,0.071418,40.717091,26.385183,33.735695,0.704854,0.67256,246.962524,0.905327,0.347861,1.482919,0.652432,0.664644,0.620936
Limfosit,79868,3318,0.322063,112.335342,0.091165,86.461205,5.436022,58.560833,1.276001,0.391113,87.389496,0.837076,137246,5643,0.321185,103.574615,0.054161,62.483921,46.242886,54.999229,0.921747,0.528887,344.30191,0.879208,0.372746,1.791577,0.854232,0.581933,0.587985
Limfosit,46985,2160,0.329034,107.777039,0.12655,89.447021,7.032759,37.214241,1.310092,0.347197,78.316521,0.827408,51598,2328,0.327064,42.305992,0.11964,8.647108,5.611756,6.713861,0.209072,0.912694,213.638123,0.967252,0.409024,1.588235,0.589914,0.910597,0.927835
Limfosit,90554,2976,0.329469,113.485939,0.128485,99.971825,2.691007,59.826248,1.320113,0.31519,56.782791,0.831404,136091,5655,0.319728,94.631271,0.053478,50.224503,32.890354,41.543152,0.845246,0.600417,282.363098,0.882722,0.437763,1.635165,0.740139,0.665393,0.52626
Limfosit,85095,2937,0.328454,113.307175,0.123967,111.800102,3.994681,63.895626,1.460582,0.255228,72.651077,0.812258,107125,4071,0.319864,75.552879,0.081227,28.85873,17.688751,23.036907,0.547796,0.751712,258.409821,0.922526,0.494118,1.769277,0.902652,0.794352,0.721444
Limfosit,88559,3987,0.324249,108.726517,0.070008,81.577682,0.776944,49.528763,1.050862,0.406692,28.00819,0.871359,168552,6900,0.318937,107.700256,0.044488,74.753799,45.205688,62.248783,1.249941,0.446833,268.317688,0.820067,0.360967,2.011605,0.8157,0.525411,0.577826
Limfosit,84710,3294,0.315497,111.52536,0.098106,119.957756,3.846601,65.994408,1.570415,0.212973,62.535316,0.792996,113543,4692,0.323335,86.190468,0.064812,40.646442,24.911066,34.14959,0.790333,0.657972,294.914734,0.888106,0.537691,2.071698,0.501469,0.746061,0.702046
Limfosit,158969,4656,0.309172,114.541046,0.09215,106.745255,4.493158,72.689323,1.412567,0.285644,57.85833,0.816639,214081,7338,0.322889,83.639717,0.049961,36.614223,23.412619,30.454477,0.636685,0.696449,225.673798,0.914694,0.46541,1.991446,0.62192,0.742565,0.634505
Limfosit,65627,2544,0.328256,106.830696,0.127426,94.95092,2.045701,50.92337,1.287597,0.309645,47.330662,0.840902,73225,2697,0.327128,48.941547,0.126505,11.360381,5.561483,8.627459,0.263595,0.892253,161.578979,0.959667,0.442624,1.649805,0.775855,0.896238,0.94327
Limfosit,76474,2817,0.328027,106.294327,0.121102,76.481888,1.63029,43.453316,1.084655,0.431022,44.178635,0.867721,113052,4509,0.322822,85.524483,0.069876,37.651463,21.740627,30.87171,0.688059,0.692012,228.565002,0.903713,0.341939,1.488901,0.511924,0.67645,0.62475
Limfosit,129083,5763,0.31281,110.196976,0.048841,90.008621,0.744585,56.278728,1.102298,0.358569,28.914652,0.869863,187739,5157,0.324656,88.655258,0.088709,41.801262,17.584532,30.897785,0.773217,0.66214,139.837769,0.891365,0.400761,2.536532,0.856827,0.687566,1.11751
Limfosit,72611,2826,0.328208,111.292046,0.114253,114.936768,1.916663,57.93034,1.471018,0.23189,54.573723,0.810415,81598,3555,0.316805,55.621845,0.081135,14.519474,7.640033,11.110569,0.330811,0.866266,221.744568,0.948808,0.51777,1.886515,0.830031,0.889862,0.794937
Limfosit,85680,3273,0.325537,112.446457,0.100507,105.94075,1.839978,64.37249,1.341316,0.278968,48.680897,0.832545,111746,3876,0.319534,80.630112,0.09347,32.940746,16.892393,25.351856,0.642902,0.725083,225.098434,0.905426,0.471093,1.902907,0.705766,0.766739,0.844427
Limfosit,70991,2922,0.320182,112.553078,0.104485,109.275978,3.618065,53.022602,1.440695,0.262475,58.271336,0.814229,88303,3486,0.321104,73.873436,0.091313,27.066681,15.073999,19.656181,0.536905,0.767796,227.255203,0.920895,0.486506,1.912304,0.580211,0.803948,0.83821
Limfosit,79298,2868,0.328577,113.345901,0.121147,97.364426,3.975951,53.228703,1.311064,0.328963,48.519871,0.831765,89827,3096,0.328567,51.363331,0.117765,12.559071,6.797245,9.68245,0.279297,0.883326,158.336319,0.957869,0.425291,1.657803,0.590987,0.882786,0.926357
Limfosit,81079,2814,0.328236,112.327293,0.128668,118.223267,2.890306,62.548439,1.49764,0.223931,64.669495,0.799643,92759,3150,0.326171,60.165901,0.117475,17.212179,10.123933,13.507899,0.373092,0.845425,225.693909,0.946779,0.526672,1.792357,0.78555,0.874082,0.893333
Limfosit,80368,3045,0.326468,113.599632,0.108923,117.907753,5.113244,57.703903,1.559207,0.230083,67.16153,0.792906,93544,4005,0.322741,62.254505,0.073286,18.9828,11.82442,14.695139,0.399355,0.827921,243.735672,0.940009,0.519475,1.934562,0.71319,0.859146,0.7603
Limfosit,85638,2979,0.327919,113.255379,0.121265,99.204544,3.820924,62.059204,1.296393,0.318716,71.736954,0.843224,128856,4371,0.323673,95.541069,0.084753,50.601643,33.39465,41.993046,0.838649,0.601724,276.1875,0.886017,0.434783,1.677365,0.783794,0.664602,0.681537
Limfosit,91838,3378,0.327587,114.700569,0.101138,96.747795,4.273957,66.411743,1.317425,0.339161,75.329247,0.830453,140027,5586,0.318688,96.540031,0.056392,50.938477,33.559254,42.711269,0.824644,0.602893,297.037933,0.889837,0.416227,1.796808,0.656444,0.655859,0.604726
Limfosit,81498,2844,0.32742,111.87265,0.126619,94.005615,2.505898,57.400158,1.277643,0.340858,56.650944,0.842589,123053,4710,0.319607,94.138435,0.069704,48.684666,30.681347,40.806889,0.832949,0.613566,284.78067,0.887041,0.414697,1.59955,0.82904,0.6623,0.603822
Limfosit,122581,4662,0.325016,114.938072,0.070874,98.759186,2.589628,62.825142,1.323419,0.32881,49.743408,0.827818,192894,4950,0.323662,100.266014,0.098928,56.898022,32.746258,45.988441,0.97436,0.565292,209.724579,0.863773,0.425262,2.170391,0.911907,0.635484,0.941818
Limfosit,69714,2691,0.327665,111.833237,0.120977,101.51403,2.258765,59.680134,1.338204,0.298225,52.751263,0.836142,83023,3234,0.321922,64.75013,0.099754,19.890638,11.962894,16.089193,0.418847,0.826521,224.209976,0.942108,0.452947,1.709657,0.532488,0.839695,0.832096
Limfosit,68432,2616,0.328585,111.457497,0.125659,124.341408,2.691805,65.766418,1.58176,0.196904,61.647022,0.789992,75695,2772,0.32846,52.315861,0.123791,13.088053,6.932156,9.643275,0.307015,0.875803,218.323349,0.952358,0.555815,1.863248,0.821346,0.904049,0.943723
Limfosit,87427,3504,0.325453,110.208618,0.08948,85.943985,1.302669,48.729118,1.131963,0.384408,38.793148,0.862189,147727,6360,0.314758,101.0326,0.045894,60.02763,32.884758,47.661991,1.024763,0.538063,243.044525,0.851147,0.378849,1.823101,0.627087,0.591815,0.550943
Limfosit,75125,3009,0.327342,107.273651,0.104268,79.644829,0.520495,41.761681,1.03054,0.413074,18.447794,0.878203,123885,6399,0.303588,98.173538,0.038019,53.761314,27.945047,41.81683,0.964114,0.58285,239.910889,0.859723,0.356161,1.637106,0.762137,0.606409,0.47023
Limfosit,76370,2784,0.328465,109.527245,0.123821,95.848946,2.583184,57.342014,1.292752,0.318787,58.381824,0.841767,84419,3180,0.32045,45.220512,0.104905,9.886962,5.719463,8.240673,0.234115,0.903073,177.810135,0.965734,0.434612,1.653207,0.808259,0.904654,0.875472
Limfosit,85693,3069,0.328915,110.376083,0.11433,83.850403,1.111969,54.483562,1.077167,0.4001,32.650173,0.869899,141149,5088,0.324181,98.32209,0.068516,54.670902,32.571377,45.269955,0.960115,0.574954,235.188217,0.866651,0.36657,1.586867,0.760525,0.60711,0.603184
Limfosit,148091,5802,0.321673,110.334503,0.055282,81.425697,4.942051,55.949635,1.223091,0.416326,60.256302,0.833746,289226,11436,0.321369,109.988922,0.027791,78.241814,51.174145,65.329063,1.198597,0.433617,296.409363,0.832489,0.353228,2.240155,0.609968,0.512025,0.507345
Limfosit,83183,3126,0.324745,109.521553,0.106971,126.680107,3.614408,65.755432,1.642839,0.181434,92.833641,0.772519,87184,3438,0.31681,36.217377,0.09269,6.088792,3.672095,4.861059,0.161606,0.935387,253.274429,0.972816,0.573715,2.048493,0.761888,0.954109,0.90925
Limfosit,94125,3225,0.319059,110.694756,0.113725,88.252052,1.140806,52.106655,1.156109,0.371513,34.668873,0.860693,140718,5778,0.318063,90.895424,0.052967,44.357643,23.952347,36.206871,0.786585,0.643963,213.930984,0.888548,0.389358,1.637056,0.587705,0.668891,0.558152
Limfosit,95911,3435,0.31755,112.681503,0.102147,126.583023,2.557368,76.772682,1.57879,0.194941,52.80204,0.79612,109269,3774,0.314444,60.680935,0.096406,17.611895,9.656246,13.902882,0.384657,0.842228,198.533691,0.943701,0.558971,2.059353,0.407694,0.877751,0.910175
Limfosit,74927,2772,0.329412,112.327263,0.122535,117.512672,2.761973,63.815548,1.49474,0.226864,58.816212,0.807566,86950,3234,0.327314,62.824917,0.104472,19.011587,10.77006,15.044091,0.398499,0.831064,205.315414,0.942682,0.523639,1.809399,0.511681,0.861725,0.857143
Limfosit,85984,3369,0.327517,112.863167,0.095197,89.517975,2.235704,57.37936,1.187372,0.374348,49.032379,0.849683,144587,4653,0.325622,102.680168,0.083921,61.35466,37.661381,50.377342,1.017049,0.535896,222.07692,0.859257,0.386793,1.784428,0.706129,0.594687,0.724049
Limfosit,63548,2562,0.327444,108.003372,0.121662,86.080727,0.925495,42.044445,1.139001,0.371025,30.849785,0.858589,85979,3591,0.319766,78.752075,0.083786,31.337269,14.923853,22.390045,0.641805,0.735376,216.691132,0.905316,0.389425,1.581481,0.72612,0.739111,0.71345
Limfosit,49889,2259,0.324855,110.240936,0.122852,90.749588,0.926554,39.202541,1.175346,0.351838,31.187349,0.854443,66001,2808,0.321798,76.817482,0.105188,29.649218,13.806999,21.778395,0.621069,0.746077,209.023376,0.90426,0.405058,1.608974,0.687748,0.755883,0.804487
Limfosit,61145,2517,0.326086,99.863785,0.121284,66.912422,1.773992,36.312996,1.008119,0.472609,44.903526,0.877259,76273,3642,0.291226,59.483871,0.07226,17.150408,9.716275,13.447018,0.360988,0.845333,166.474457,0.949077,0.31093,1.41723,0.725047,0.80166,0.691104
Limfosit,50726,2391,0.316885,102.08197,0.111502,72.402985,2.171448,33.833332,1.070266,0.438029,48.045017,0.869588,64475,3393,0.30127,64.602562,0.070377,20.426523,11.042241,15.603494,0.425821,0.817636,206.142822,0.93967,0.336268,1.53073,0.733491,0.786755,0.704686
Limfosit,35239,1983,0.322639,103.310051,0.112613,89.991615,1.685757,36.155647,1.27716,0.317093,40.310211,0.8289,42982,2166,0.321169,63.161572,0.115128,20.468056,9.4711,13.857406,0.483515,0.80713,214.26741,0.920672,0.434379,1.739474,0.809741,0.819855,0.915512
Limfosit,65462,2622,0.32436,112.699287,0.119656,99.497459,2.156721,55.591572,1.32342,0.312595,58.233162,0.833727,87165,3108,0.323801,82.132408,0.113394,33.836021,18.765226,26.290041,0.654446,0.721272,249.334824,0.904376,0.439068,1.693798,0.591704,0.751012,0.843629
Limfosit,58194,2385,0.328975,109.783134,0.128562,91.138832,2.756599,49.891739,1.239232,0.347718,59.317291,0.840569,74772,3384,0.307825,72.650963,0.082052,26.217796,16.494251,21.834429,0.538339,0.772002,271.774078,0.921328,0.408999,1.569079,0.807027,0.778286,0.704787
Limfosit,114770,4029,0.324776,108.376587,0.088847,84.534958,3.491476,55.096535,1.270064,0.382953,53.776417,0.837615,171132,7377,0.320127,89.517471,0.039517,42.76244,25.897787,35.726013,0.729872,0.654154,250.031967,0.899044,0.379557,1.831364,0.63629,0.670652,0.546157
Limfosit,117645,4224,0.315942,114.574059,0.082858,111.259506,6.794799,77.634552,1.564487,0.262811,78.145668,0.77813,148198,4992,0.327491,76.778847,0.074731,29.145254,19.047426,24.499628,0.53057,0.75591,247.892731,0.927334,0.486016,2.146342,0.711839,0.793837,0.846154
Limfosit,66231,2865,0.318053,109.955208,0.101396,88.955185,1.512366,46.558826,1.209484,0.361833,42.537754,0.847462,89293,4737,0.289047,79.53141,0.050006,31.753498,17.511271,24.277588,0.639239,0.733067,279.004089,0.905209,0.396621,1.749084,0.83297,0.741727,0.604813
Limfosit,87318,3066,0.326363,111.606377,0.116726,88.550987,2.744295,53.52124,1.206221,0.374116,52.184387,0.853093,122384,4350,0.321253,84.477386,0.081275,36.216427,20.094292,27.767847,0.631369,0.706209,194.315903,0.913656,0.387089,1.613684,0.5493,0.713476,0.704828
Limfosit,85926,3081,0.327042,112.303581,0.11375,120.79834,4.611975,66.472359,1.665606,0.212221,81.984657,0.785855,102890,4071,0.324162,68.728439,0.078015,23.538122,15.957822,20.291237,0.483155,0.789729,294.103333,0.92814,0.537878,1.923221,0.877065,0.835125,0.756817
Limfosit,64365,2607,0.325663,113.009254,0.119008,117.357529,2.257588,53.390305,1.412245,0.231349,48.999191,0.81507,84997,3246,0.322559,84.485313,0.101372,37.723743,20.876017,28.601246,0.739418,0.685863,244.995682,0.892515,0.519983,1.851563,0.576779,0.757262,0.803142
Limfosit,53737,2406,0.325785,102.199875,0.116652,89.23275,1.649106,38.34721,1.276524,0.31646,35.440296,0.84075,64742,2568,0.327784,59.589634,0.123369,18.590191,7.919815,13.221224,0.423275,0.820957,142.27887,0.937441,0.436078,1.708807,0.45123,0.830018,0.936916
Limfosit,143442,3828,0.326965,111.747658,0.123011,104.867332,2.637209,68.952438,1.391349,0.281499,42.30822,0.820149,181782,4653,0.326716,77.292717,0.10551,29.226265,15.541449,22.092449,0.539923,0.758609,161.37439,0.927007,0.469239,1.727437,0.965569,0.789088,0.822695
Limfosit,49901,2220,0.329667,105.472153,0.127237,81.141541,1.60491,35.217464,1.107251,0.390254,40.419945,0.858814,69952,3378,0.309671,82.518631,0.077035,34.615265,17.953634,25.853777,0.675094,0.712015,260.523315,0.903732,0.373538,1.493943,0.734729,0.713361,0.657194
Limfosit,56394,2589,0.324815,109.849808,0.105725,93.735054,1.049266,37.75444,1.18284,0.332564,27.328989,0.850985,74523,3270,0.31308,78.009979,0.08758,30.888666,14.707723,21.412142,0.647393,0.737319,221.943298,0.904027,0.422427,1.770862,0.805307,0.756733,0.791743
Limfosit,73643,2835,0.322508,110.989983,0.115142,112.148361,1.989872,52.743359,1.431021,0.243425,46.17823,0.813075,85317,3060,0.32338,61.064781,0.114499,18.023687,8.687547,13.125086,0.391619,0.837444,182.703491,0.943667,0.50636,1.852941,0.564947,0.863169,0.926471
Limfosit,71759,2844,0.328287,104.278168,0.111488,72.522209,2.008953,39.376827,1.041281,0.450751,52.274155,0.869102,106909,4566,0.307642,85.305962,0.06444,37.196091,20.151232,29.096415,0.652968,0.697687,208.21225,0.908272,0.326953,1.511158,0.384087,0.671216,0.622865
